year,site,depth,species,transect,size,density,biomass,trophic_guild,family
2014,Dark Slime,10,Canthigaster rostrata,1,15,1,80.844,Omnivore,Tetraodontidae
2014,Dark Slime,10,Sparisoma aurofrenatum,1,5,1,1.625,Herbivore,Scaridae
2014,Dark Slime,10,Halochoeres garnoti,1,5,11,17.184,Invertivore,Labridae
2014,Dark Slime,10,Halochoeres garnoti,1,15,1,47.598,Invertivore,Labridae
2014,Dark Slime,10,Coryphopterus spp,2,5,156,143.471,Omnivore,Gobiidae
2014,Dark Slime,10,Thalassoma bifasciatum,2,10,2,19.100,Omnivore,Labridae
2014,Dark Slime,10,Stegastes adustus ,2,5,1,2.399,Omnivore,Pomacentridae
2014,Dark Slime,10,Scarus taeniopterus,2,5,11,18.563,Herbivore,Scaridae
2014,Dark Slime,10,Canthigaster rostrata,2,10,1,24.544,Omnivore,Tetraodontidae
2014,Dark Slime,10,Halochoeres garnoti,2,5,2,3.124,Invertivore,Labridae
2014,Dark Slime,10,Coryphopterus spp,3,5,190,174.740,Omnivore,Gobiidae
2014,Dark Slime,10,Chaetodon capistratus,3,15,2,216.357,Invertivore,Chaetodontidae
2014,Dark Slime,10,Hypoplectrus puella,3,15,1,33.850,Invertivore,Serranidae
2014,Dark Slime,10,Scarus taeniopterus,3,5,28,47.250,Herbivore,Scaridae
2014,Dark Slime,10,Scarus taeniopterus,3,10,2,27.000,Herbivore,Scaridae
2014,Dark Slime,10,Canthigaster rostrata,3,10,1,24.544,Omnivore,Tetraodontidae
2014,Dark Slime,10,Sparisoma aurofrenatum,3,10,1,14.132,Herbivore,Scaridae
2014,Dark Slime,10,Halochoeres garnoti,3,5,1,1.562,Invertivore,Labridae
2014,Dark Slime,10,Sparisoma rubripinne,3,10,5,51.151,Herbivore,Scaridae
2014,Dark Slime,10,Thalassoma bifasciatum,4,5,2,2.388,Omnivore,Labridae
2014,Dark Slime,10,Coryphopterus spp,4,5,190,174.740,Omnivore,Gobiidae
2014,Dark Slime,10,Scarus taeniopterus,4,5,28,47.250,Herbivore,Scaridae
2014,Dark Slime,10,Halochoeres garnoti,4,5,12,18.747,Invertivore,Labridae
2014,Dark Slime,10,Thalassoma bifasciatum,5,5,30,35.813,Omnivore,Labridae
2014,Dark Slime,10,Thalassoma bifasciatum,5,10,1,9.550,Omnivore,Labridae
2014,Dark Slime,10,Chaetodon capistratus,5,10,2,61.809,Invertivore,Chaetodontidae
2014,Dark Slime,10,Coryphopterus spp,5,5,150,137.952,Omnivore,Gobiidae
2014,Dark Slime,10,Scarus taeniopterus,5,5,20,33.750,Herbivore,Scaridae
2014,Dark Slime,10,Halochoeres garnoti,5,15,1,47.598,Invertivore,Labridae
2014,Dark Slime,10,Thalassoma bifasciatum,6,5,4,4.775,Omnivore,Labridae
2014,Dark Slime,10,Chaetodon capistratus,6,10,2,61.809,Invertivore,Chaetodontidae
2014,Dark Slime,10,Coryphopterus spp,6,5,35,32.189,Omnivore,Gobiidae
2014,Dark Slime,10,Scarus taeniopterus,6,5,9,15.188,Herbivore,Scaridae
2014,Dark Slime,10,Halochoeres garnoti,6,5,14,21.871,Invertivore,Labridae
2014,Dark Slime,20,Thalassoma bifasciatum,1,10,8,76.400,Omnivore,Labridae
2014,Dark Slime,20,Canthigaster rostrata,1,15,1,80.844,Omnivore,Tetraodontidae
2014,Dark Slime,20,Sparisoma aurofrenatum,1,10,1,14.132,Herbivore,Scaridae
2014,Dark Slime,20,Halochoeres garnoti,1,15,3,142.795,Invertivore,Labridae
2014,Dark Slime,20,Chaetodon striatus,2,15,1,81.962,Invertivore,Chaetodontidae
2014,Dark Slime,20,Thalassoma bifasciatum,2,5,1,1.194,Omnivore,Labridae
2014,Dark Slime,20,Thalassoma bifasciatum,2,15,1,32.231,Omnivore,Labridae
2014,Dark Slime,20,Chaetodon capistratus,2,15,2,216.357,Invertivore,Chaetodontidae
2014,Dark Slime,20,Scarus taeniopterus,2,5,9,15.188,Herbivore,Scaridae
2014,Dark Slime,20,Canthigaster rostrata,2,15,11,889.287,Omnivore,Tetraodontidae
2014,Dark Slime,20,Sparisoma aurofrenatum,2,5,2,3.251,Herbivore,Scaridae
2014,Dark Slime,20,Halochoeres garnoti,2,5,2,3.124,Invertivore,Labridae
2014,Dark Slime,20,Thalassoma bifasciatum,3,5,12,14.325,Omnivore,Labridae
2014,Dark Slime,20,Hypoplectrus puella,3,15,1,33.850,Invertivore,Serranidae
2014,Dark Slime,20,Scarus taeniopterus,3,5,1,1.688,Herbivore,Scaridae
2014,Dark Slime,20,Canthigaster rostrata,3,15,2,161.689,Omnivore,Tetraodontidae
2014,Dark Slime,20,Halochoeres garnoti,3,15,1,47.598,Invertivore,Labridae
2014,Dark Slime,30,Chaetodon capistratus,1,15,1,108.179,Invertivore,Chaetodontidae
2014,Dark Slime,30,Coryphopterus spp,1,5,2,1.839,Omnivore,Gobiidae
2014,Dark Slime,30,Scarus taeniopterus,1,10,1,13.500,Herbivore,Scaridae
2014,Dark Slime,30,Scarus taeniopterus,1,15,1,45.563,Herbivore,Scaridae
2014,Dark Slime,30,Thalassoma bifasciatum,2,10,1,9.550,Omnivore,Labridae
2014,Dark Slime,30,Chaetodon capistratus,2,15,2,216.357,Invertivore,Chaetodontidae
2014,Dark Slime,30,Coryphopterus spp,2,5,1,0.920,Omnivore,Gobiidae
2014,Dark Slime,30,Scarus taeniopterus,2,15,1,45.563,Herbivore,Scaridae
2014,Dark Slime,30,Canthigaster rostrata,2,10,2,49.088,Omnivore,Tetraodontidae
2014,Dark Slime,30,Stegastes partitus,3,10,2,29.573,Omnivore,Pomacentridae
2014,Dark Slime,30,Thalassoma bifasciatum,3,5,1,1.194,Omnivore,Labridae
2014,Dark Slime,30,Prognathodes aculeatus,3,15,1,77.955,Invertivore,Chaetodontidae
2014,Dark Slime,30,Halochoeres garnoti,3,5,1,1.562,Invertivore,Labridae
2014,Dark Slime,45,Thalassoma bifasciatum,1,5,9,10.744,Omnivore,Labridae
2014,Dark Slime,45,Scarus taeniopterus,1,5,1,1.688,Herbivore,Scaridae
2014,Dark Slime,45,Sparisoma aurofrenatum,2,5,4,6.502,Herbivore,Scaridae
2014,Dark Slime,45,Sparisoma aurofrenatum,2,10,2,28.263,Herbivore,Scaridae
2014,Dark Slime,45,Scarus taeniopterus,2,15,1,45.563,Herbivore,Scaridae
2014,Dark Slime,45,Halochoeres garnoti,2,5,5,7.811,Invertivore,Labridae
2014,Dark Slime,45,Chaetodon capistratus,3,15,2,216.357,Invertivore,Chaetodontidae
2014,Dark Slime,45,Sparisoma aurofrenatum,3,15,3,150.218,Herbivore,Scaridae
2014,Dark Slime,45,Halochoeres garnoti,3,15,1,47.598,Invertivore,Labridae
2014,Dark Slime,45,Scarus taeniopterus,4,10,1,13.500,Herbivore,Scaridae
2014,Dark Slime,45,Sparisoma aurofrenatum,4,10,2,28.263,Herbivore,Scaridae
2014,Dark Slime,45,Chaetodon sedentarius,4,10,2,47.979,Invertivore,Chaetodontidae
2014,Dark Slime,45,Chromis cyanea,5,5,10,17.381,Planktivore,Pomacentridae
2014,Dark Slime,45,Sparisoma aurofrenatum,5,15,1,50.073,Herbivore,Scaridae
2014,Dark Slime,45,Chaetodon sedentarius,5,10,2,47.979,Invertivore,Chaetodontidae
2014,Dark Slime,45,Thalassoma bifasciatum,6,10,1,9.550,Omnivore,Labridae
2014,Dark Slime,45,Sparisoma aurofrenatum,6,5,1,1.625,Herbivore,Scaridae
2014,Dark Slime,45,Halochoeres garnoti,6,15,1,47.598,Invertivore,Labridae
2014,Dark Slime,60,Chromis bermudae,1,5,1,1.738,Planktivore,Pomacentridae
2014,Dark Slime,60,Coryphopterus spp,1,5,5,4.598,Omnivore,Gobiidae
2014,Dark Slime,60,Chaetodon sedentarius,1,10,2,47.979,Invertivore,Chaetodontidae
2014,Dark Slime,60,Halochoeres garnoti,1,5,1,1.562,Invertivore,Labridae
2014,Dark Slime,60,Coryphopterus spp,2,5,1,0.920,Omnivore,Gobiidae
2014,Dark Slime,60,Canthigaster rostrata,2,5,1,3.198,Omnivore,Tetraodontidae
2014,Dark Slime,60,Rypticus saponaceus,2,15,2,99.976,Macrocarnivore,Serranidae
2014,Dark Slime,60,Chaetodon ocellatus,2,15,2,183.130,Invertivore,Chaetodontidae
2014,Dark Slime,60,Halochoeres garnoti,2,5,1,1.562,Invertivore,Labridae
2014,Dark Slime,60,Chromis bermudae,3,5,30,52.142,Planktivore,Pomacentridae
2014,Dark Slime,60,Gymnothorax funebris,3,15,1,6.244,Macrocarnivore,Muraeninae
2014,Dark Slime,60,Canthigaster rostrata,3,5,2,6.397,Omnivore,Tetraodontidae
2014,Dark Slime,60,Sparisoma aurofrenatum,3,15,3,150.218,Herbivore,Scaridae
2014,Dark Slime,60,Chaetodon sedentarius,3,15,2,163.249,Invertivore,Chaetodontidae
2014,Dark Slime,60,Halochoeres garnoti,3,5,6,9.373,Invertivore,Labridae
2014,Dark Slime,60,Sparisoma aurofrenatum,4,15,1,50.073,Herbivore,Scaridae
2014,Dark Slime,60,Chromis bermudae,5,5,30,52.142,Planktivore,Pomacentridae
2014,Dark Slime,60,Chromis bermudae,5,10,9,124.275,Planktivore,Pomacentridae
2014,Dark Slime,60,Coryphopterus spp,5,5,2,1.839,Omnivore,Gobiidae
2014,Dark Slime,60,Halochoeres garnoti,5,5,5,7.811,Invertivore,Labridae
2014,Dark Slime,60,Chromis bermudae,6,5,8,13.904,Planktivore,Pomacentridae
2014,Dark Slime,60,Chromis bermudae,6,10,2,27.617,Planktivore,Pomacentridae
2014,Dark Slime,60,Coryphopterus spp,6,5,2,1.839,Omnivore,Gobiidae
2014,Dark Slime,60,Chaetodon sedentarius,6,10,2,47.979,Invertivore,Chaetodontidae
2014,Dark Slime,60,Halochoeres garnoti,6,5,3,4.687,Invertivore,Labridae
2014,Angel,10,Scarus taeniopterus,1,10,3,40.500,Herbivore,Scaridae
2014,Angel,10,Halochoeres garnoti,1,10,9,121.392,Invertivore,Labridae
2014,Angel,10,Halochoeres garnoti,1,15,1,47.598,Invertivore,Labridae
2014,Angel,10,Canthigaster rostrata,2,15,2,161.689,Omnivore,Tetraodontidae
2014,Angel,10,Sparisoma aurofrenatum,2,15,1,50.073,Herbivore,Scaridae
2014,Angel,10,Halochoeres garnoti,2,5,4,6.249,Invertivore,Labridae
2014,Angel,10,Halochoeres garnoti,2,10,2,26.976,Invertivore,Labridae
2014,Angel,10,Halochoeres garnoti,2,15,3,142.795,Invertivore,Labridae
2014,Angel,10,Thalassoma bifasciatum,3,15,1,32.231,Omnivore,Labridae
2014,Angel,10,Canthigaster rostrata,3,15,1,80.844,Omnivore,Tetraodontidae
2014,Angel,10,Sparisoma aurofrenatum,3,10,2,28.263,Herbivore,Scaridae
2014,Angel,10,Sparisoma viride,3,10,1,15.131,Herbivore,Scaridae
2014,Angel,10,Halochoeres garnoti,3,10,3,40.464,Invertivore,Labridae
2014,Angel,10,Halochoeres garnoti,3,15,5,237.991,Invertivore,Labridae
2014,Angel,10,Thalassoma bifasciatum,4,15,1,32.231,Omnivore,Labridae
2014,Angel,10,Halochoeres garnoti,4,10,7,94.416,Invertivore,Labridae
2014,Angel,10,Halochoeres garnoti,4,15,4,190.393,Invertivore,Labridae
2014,Angel,10,Thalassoma bifasciatum,5,5,1,1.194,Omnivore,Labridae
2014,Angel,10,Thalassoma bifasciatum,5,10,2,19.100,Omnivore,Labridae
2014,Angel,10,Chaetodon capistratus,5,10,2,61.809,Invertivore,Chaetodontidae
2014,Angel,10,Hypoplectrus puella,5,10,1,9.868,Invertivore,Serranidae
2014,Angel,10,Canthigaster rostrata,5,5,1,3.198,Omnivore,Tetraodontidae
2014,Angel,10,Canthigaster rostrata,5,10,1,24.544,Omnivore,Tetraodontidae
2014,Angel,10,Sparisoma aurofrenatum,5,10,4,56.527,Herbivore,Scaridae
2014,Angel,10,Sparisoma viride,5,10,2,30.263,Herbivore,Scaridae
2014,Angel,10,Halochoeres garnoti,5,10,2,26.976,Invertivore,Labridae
2014,Angel,10,Halochoeres garnoti,5,15,1,47.598,Invertivore,Labridae
2014,Angel,10,Thalassoma bifasciatum,6,5,6,7.163,Omnivore,Labridae
2014,Angel,10,Thalassoma bifasciatum,6,10,2,19.100,Omnivore,Labridae
2014,Angel,10,Halichoeres maculipinna,6,5,2,3.661,Invertivore,Labridae
2014,Angel,10,Chaetodon capistratus,6,10,3,92.713,Invertivore,Chaetodontidae
2014,Angel,10,Sparisoma aurofrenatum,6,10,1,14.132,Herbivore,Scaridae
2014,Angel,10,Sparisoma aurofrenatum,6,15,1,50.073,Herbivore,Scaridae
2014,Angel,10,Chaetodon sedentarius,6,10,2,47.979,Invertivore,Chaetodontidae
2014,Angel,10,Halochoeres garnoti,6,10,1,13.488,Invertivore,Labridae
2014,Angel,10,Halochoeres garnoti,6,15,1,47.598,Invertivore,Labridae
2014,Angel,20,Halichoeres maculipinna,1,10,1,16.589,Invertivore,Labridae
2014,Angel,20,Halichoeres maculipinna,1,15,1,60.226,Invertivore,Labridae
2014,Angel,20,Chaetodon capistratus,1,15,2,216.357,Invertivore,Chaetodontidae
2014,Angel,20,Coryphopterus spp,1,5,1,0.920,Omnivore,Gobiidae
2014,Angel,20,Hypoplectrus puella,1,15,1,33.850,Invertivore,Serranidae
2014,Angel,20,Scarus taeniopterus,1,10,4,54.000,Herbivore,Scaridae
2014,Angel,20,Canthigaster rostrata,1,10,1,24.544,Omnivore,Tetraodontidae
2014,Angel,20,Sparisoma aurofrenatum,1,10,1,14.132,Herbivore,Scaridae
2014,Angel,20,Halochoeres garnoti,1,5,1,1.562,Invertivore,Labridae
2014,Angel,20,Halochoeres garnoti,1,10,3,40.464,Invertivore,Labridae
2014,Angel,20,Chromis cyanea,2,10,3,41.425,Planktivore,Pomacentridae
2014,Angel,20,Chromis cyanea,2,15,1,46.415,Planktivore,Pomacentridae
2014,Angel,20,Halichoeres maculipinna,2,10,2,33.177,Invertivore,Labridae
2014,Angel,20,Coryphopterus spp,2,5,1,0.920,Omnivore,Gobiidae
2014,Angel,20,Prognathodes aculeatus,2,15,1,77.955,Invertivore,Chaetodontidae
2014,Angel,20,Scarus taeniopterus,2,10,2,27.000,Herbivore,Scaridae
2014,Angel,20,Canthigaster rostrata,2,15,1,80.844,Omnivore,Tetraodontidae
2014,Angel,20,Sparisoma aurofrenatum,2,5,3,4.876,Herbivore,Scaridae
2014,Angel,20,Halochoeres garnoti,2,10,3,40.464,Invertivore,Labridae
2014,Angel,20,Halochoeres garnoti,2,15,1,47.598,Invertivore,Labridae
2014,Angel,20,Chaetodon capistratus,3,15,4,432.715,Invertivore,Chaetodontidae
2014,Angel,20,Hypoplectrus puella,3,15,1,33.850,Invertivore,Serranidae
2014,Angel,20,Scarus taeniopterus,3,5,1,1.688,Herbivore,Scaridae
2014,Angel,20,Scarus taeniopterus,3,10,1,13.500,Herbivore,Scaridae
2014,Angel,20,Sparisoma aurofrenatum,3,5,9,14.629,Herbivore,Scaridae
2014,Angel,20,Sparisoma aurofrenatum,3,10,1,14.132,Herbivore,Scaridae
2014,Angel,20,Halochoeres garnoti,3,5,1,1.562,Invertivore,Labridae
2014,Angel,20,Halochoeres garnoti,3,10,1,13.488,Invertivore,Labridae
2014,Angel,20,Halochoeres garnoti,3,15,2,95.196,Invertivore,Labridae
2014,Angel,20,Stegastes partitus,4,5,1,1.836,Omnivore,Pomacentridae
2014,Angel,20,Thalassoma bifasciatum,4,10,2,19.100,Omnivore,Labridae
2014,Angel,20,Chaetodon capistratus,4,10,4,123.617,Invertivore,Chaetodontidae
2014,Angel,20,Hypoplectrus puella,4,10,1,9.868,Invertivore,Serranidae
2014,Angel,20,Scarus taeniopterus,4,5,8,13.500,Herbivore,Scaridae
2014,Angel,20,Scarus taeniopterus,4,10,1,13.500,Herbivore,Scaridae
2014,Angel,20,Canthigaster rostrata,4,5,1,3.198,Omnivore,Tetraodontidae
2014,Angel,20,Sparisoma aurofrenatum,4,10,1,14.132,Herbivore,Scaridae
2014,Angel,20,Sparisoma viride,4,10,1,15.131,Herbivore,Scaridae
2014,Angel,20,Halochoeres garnoti,4,10,4,53.952,Invertivore,Labridae
2014,Angel,20,Halichoeres maculipinna,5,5,1,1.830,Invertivore,Labridae
2014,Angel,20,Chaetodon capistratus,5,10,2,61.809,Invertivore,Chaetodontidae
2014,Angel,20,Hypoplectrus puella,5,10,1,9.868,Invertivore,Serranidae
2014,Angel,20,Hypoplectrus puella,5,15,1,33.850,Invertivore,Serranidae
2014,Angel,20,Coryphopterus spp,5,5,1,0.920,Omnivore,Gobiidae
2014,Angel,20,Canthigaster rostrata,5,5,1,3.198,Omnivore,Tetraodontidae
2014,Angel,20,Chaetodon sedentarius,5,10,2,47.979,Invertivore,Chaetodontidae
2014,Angel,20,Halochoeres garnoti,5,5,3,4.687,Invertivore,Labridae
2014,Angel,20,Halochoeres garnoti,5,10,2,26.976,Invertivore,Labridae
2014,Angel,20,Thalassoma bifasciatum,6,5,5,5.969,Omnivore,Labridae
2014,Angel,20,Chaetodon capistratus,6,10,3,92.713,Invertivore,Chaetodontidae
2014,Angel,20,Chaetodon capistratus,6,15,1,108.179,Invertivore,Chaetodontidae
2014,Angel,20,Hypoplectrus puella,6,15,1,33.850,Invertivore,Serranidae
2014,Angel,20,Coryphopterus spp,6,5,3,2.759,Omnivore,Gobiidae
2014,Angel,20,Scarus taeniopterus,6,5,12,20.250,Herbivore,Scaridae
2014,Angel,20,Canthigaster rostrata,6,5,2,6.397,Omnivore,Tetraodontidae
2014,Angel,30,Coryphopterus spp,1,5,1,0.920,Omnivore,Gobiidae
2014,Angel,30,Chaetodon sedentarius,1,15,2,163.249,Invertivore,Chaetodontidae
2014,Angel,30,Scarus taeniopterus,1,15,1,45.563,Herbivore,Scaridae
2014,Angel,30,Stegastes partitus,2,10,1,14.787,Omnivore,Pomacentridae
2014,Angel,30,Coryphopterus spp,2,5,3,2.759,Omnivore,Gobiidae
2014,Angel,30,Prognathodes aculeatus,2,15,2,155.910,Invertivore,Chaetodontidae
2014,Angel,30,Scarus taeniopterus,2,15,3,136.688,Herbivore,Scaridae
2014,Angel,30,Canthigaster rostrata,2,10,1,24.544,Omnivore,Tetraodontidae
2014,Angel,30,Halochoeres garnoti,2,10,1,13.488,Invertivore,Labridae
2014,Angel,30,Halochoeres garnoti,2,15,2,95.196,Invertivore,Labridae
2014,Angel,30,Hypoplectrus puella,3,15,1,33.850,Invertivore,Serranidae
2014,Angel,30,Halochoeres garnoti,3,10,1,13.488,Invertivore,Labridae
2014,Angel,30,Halochoeres garnoti,3,15,1,47.598,Invertivore,Labridae
2014,Angel,30,Thalassoma bifasciatum,4,10,1,9.550,Omnivore,Labridae
2014,Angel,30,Coryphopterus spp,4,5,5,4.598,Omnivore,Gobiidae
2014,Angel,30,Hypoplectrus puella,4,10,1,9.868,Invertivore,Serranidae
2014,Angel,30,Scarus taeniopterus,4,10,3,40.500,Herbivore,Scaridae
2014,Angel,30,Canthigaster rostrata,4,10,1,24.544,Omnivore,Tetraodontidae
2014,Angel,30,Canthigaster rostrata,4,15,1,80.844,Omnivore,Tetraodontidae
2014,Angel,30,Halochoeres garnoti,4,10,2,26.976,Invertivore,Labridae
2014,Angel,30,Halochoeres garnoti,4,15,1,47.598,Invertivore,Labridae
2014,Angel,30,Coryphopterus spp,5,10,2,14.817,Omnivore,Gobiidae
2014,Angel,30,Chaetodon capistratus,5,10,1,30.904,Invertivore,Chaetodontidae
2014,Angel,30,Coryphopterus spp,5,5,1,0.920,Omnivore,Gobiidae
2014,Angel,30,Canthigaster rostrata,5,10,1,24.544,Omnivore,Tetraodontidae
2014,Angel,30,Canthigaster rostrata,5,15,1,80.844,Omnivore,Tetraodontidae
2014,Angel,30,Bodianus rufus,5,15,1,46.450,Invertivore,Labridae
2014,Angel,30,Coryphopterus spp,6,5,1,0.920,Omnivore,Gobiidae
2014,Angel,30,Canthigaster rostrata,6,10,1,24.544,Omnivore,Tetraodontidae
2014,Angel,30,Canthigaster rostrata,6,15,1,80.844,Omnivore,Tetraodontidae
2014,Angel,45,Sparisoma aurofrenatum,1,5,3,4.876,Herbivore,Scaridae
2014,Angel,45,Canthigaster rostrata,1,15,1,80.844,Omnivore,Tetraodontidae
2014,Angel,45,Chaetodon sedentarius,1,15,2,163.249,Invertivore,Chaetodontidae
2014,Angel,45,Stegastes partitus,2,15,1,50.107,Omnivore,Pomacentridae
2014,Angel,45,Ophioblennius macclurei,2,5,2,2.981,Herbivore,Blennidae
2014,Angel,45,Sparisoma aurofrenatum,2,5,5,8.127,Herbivore,Scaridae
2014,Angel,45,Chaetodon sedentarius,2,15,1,81.625,Invertivore,Chaetodontidae
2014,Angel,45,Canthigaster rostrata,3,15,1,80.844,Omnivore,Tetraodontidae
2014,Angel,45,Halochoeres garnoti,3,10,1,13.488,Invertivore,Labridae
2014,Angel,45,Halochoeres garnoti,3,15,1,47.598,Invertivore,Labridae
2014,Angel,45,Gymnothorax funebris,4,15,1,6.244,Macrocarnivore,Muraeninae
2014,Angel,45,Chaetodon sedentarius,4,10,4,95.959,Invertivore,Chaetodontidae
2014,Angel,45,Holocanthus tricolor,4,10,2,47.973,Invertivore,Pomacanthidae
2014,Angel,45,Chromis enchrysura,4,10,3,41.425,Planktivore,Pomacentridae
2014,Angel,45,Thalassoma bifasciatum,5,5,5,5.969,Omnivore,Labridae
2014,Angel,45,Thalassoma bifasciatum,5,10,1,9.550,Omnivore,Labridae
2014,Angel,45,Coryphopterus spp,5,5,3,2.759,Omnivore,Gobiidae
2014,Angel,45,Sparisoma aurofrenatum,5,5,2,3.251,Herbivore,Scaridae
2014,Angel,45,Chaetodon sedentarius,5,10,2,47.979,Invertivore,Chaetodontidae
2014,Angel,45,Holocanthus tricolor,5,10,1,23.987,Invertivore,Pomacanthidae
2014,Angel,45,Chromis enchrysura,5,10,2,27.617,Planktivore,Pomacentridae
2014,Angel,45,Halochoeres garnoti,5,5,3,4.687,Invertivore,Labridae
2014,Angel,45,Halochoeres garnoti,5,15,1,47.598,Invertivore,Labridae
2014,Angel,45,Canthigaster rostrata,6,5,1,3.198,Omnivore,Tetraodontidae
2014,Angel,45,Canthigaster rostrata,6,10,3,73.631,Omnivore,Tetraodontidae
2014,Angel,45,Sparisoma aurofrenatum,6,15,2,100.145,Herbivore,Scaridae
2014,Angel,45,Halochoeres garnoti,6,10,1,13.488,Invertivore,Labridae
2014,Angel,60,Thalassoma bifasciatum,1,5,1,1.194,Omnivore,Labridae
2014,Angel,60,Chaetodon sedentarius,1,10,2,47.979,Invertivore,Chaetodontidae
2014,Angel,60,Haemulon flavolineatum,2,15,2,90.661,Invertivore,Haemulidae
2014,Angel,60,Chaetodon sedentarius,2,10,2,47.979,Invertivore,Chaetodontidae
2014,Angel,60,Halochoeres garnoti,2,5,1,1.562,Invertivore,Labridae
2014,Angel,60,Canthigaster rostrata,3,10,1,24.544,Omnivore,Tetraodontidae
2014,Angel,60,Chaetodon sedentarius,3,10,2,47.979,Invertivore,Chaetodontidae
2014,Angel,60,Bodianus pulchellus,3,15,1,47.532,Invertivore,Labridae
2014,Angel,60,Chaetodon sedentarius,4,10,2,47.979,Invertivore,Chaetodontidae
2014,Angel,60,Bodianus pulchellus,4,10,1,13.801,Invertivore,Labridae
2014,Angel,60,Bodianus pulchellus,4,15,3,142.595,Invertivore,Labridae
2014,Angel,60,Chromis enchrysura,4,10,20,276.167,Planktivore,Pomacentridae
2014,North Northeast,30,Chaetodon sedentarius,1,10,2,47.979,Invertivore,Chaetodontidae
2014,North Northeast,30,Cephalopholis fulva,1,15,1,44.193,Omnivore,Serranidae
2014,North Northeast,30,Chaetodon capistratus,1,10,3,92.713,Invertivore,Chaetodontidae
2014,North Northeast,30,Canthigaster rostrata,1,10,1,24.544,Omnivore,Tetraodontidae
2014,North Northeast,30,Canthigaster rostrata,2,10,3,73.631,Omnivore,Tetraodontidae
2014,North Northeast,30,Scarus taeniopterus,2,15,2,91.125,Herbivore,Scaridae
2014,North Northeast,30,Chaetodon capistratus,2,10,2,61.809,Invertivore,Chaetodontidae
2014,North Northeast,30,Chaetodon sedentarius,2,10,1,23.990,Invertivore,Chaetodontidae
2014,North Northeast,30,Halochoeres garnoti,2,15,1,47.598,Invertivore,Labridae
2014,North Northeast,30,Chaetodon capistratus,3,10,1,30.904,Invertivore,Chaetodontidae
2014,North Northeast,30,Scarus taeniopterus,3,15,1,45.563,Herbivore,Scaridae
2014,North Northeast,30,Chaetodon ocellatus,3,15,2,183.130,Invertivore,Chaetodontidae
2014,North Northeast,30,Chaetodon sedentarius,3,10,2,47.979,Invertivore,Chaetodontidae
2014,North Northeast,30,Sparisoma aurofrenatum,3,10,1,14.132,Herbivore,Scaridae
2014,North Northeast,30,Stegastes partitus,3,5,1,1.836,Omnivore,Pomacentridae
2014,North Northeast,30,Cephalopholis fulva,3,15,1,44.193,Omnivore,Serranidae
2014,North Northeast,30,Chaetodon sedentarius,4,10,2,47.979,Invertivore,Chaetodontidae
2014,North Northeast,30,Halochoeres garnoti,4,10,2,26.976,Invertivore,Labridae
2014,North Northeast,30,Halochoeres garnoti,4,15,2,95.196,Invertivore,Labridae
2014,North Northeast,30,Scarus taeniopterus,4,15,2,91.125,Herbivore,Scaridae
2014,North Northeast,30,Chaetodon capistratus,4,10,2,61.809,Invertivore,Chaetodontidae
2014,North Northeast,20,Canthigaster rostrata,1,10,1,24.544,Omnivore,Tetraodontidae
2014,North Northeast,20,Thalassoma bifasciatum,1,5,3,3.581,Omnivore,Labridae
2014,North Northeast,20,Thalassoma bifasciatum,1,10,1,9.550,Omnivore,Labridae
2014,North Northeast,20,Coryphopterus spp,2,5,4,3.679,Omnivore,Gobiidae
2014,North Northeast,20,Chaetodon capistratus,2,10,3,92.713,Invertivore,Chaetodontidae
2014,North Northeast,20,Chaetodon sedentarius,2,10,2,47.979,Invertivore,Chaetodontidae
2014,North Northeast,20,Thalassoma bifasciatum,3,5,4,4.775,Omnivore,Labridae
2014,North Northeast,20,Chaetodon capistratus,3,10,6,185.426,Invertivore,Chaetodontidae
2014,North Northeast,20,Hypoplectrus puella,3,10,1,9.868,Invertivore,Serranidae
2014,North Northeast,20,Sparisoma aurofrenatum,3,10,1,14.132,Herbivore,Scaridae
2014,North Northeast,20,Thalassoma bifasciatum,4,5,8,9.550,Omnivore,Labridae
2014,North Northeast,20,Thalassoma bifasciatum,4,10,4,38.200,Omnivore,Labridae
2014,North Northeast,20,Chaetodon capistratus,4,10,3,92.713,Invertivore,Chaetodontidae
2014,North Northeast,20,Canthigaster rostrata,4,10,1,24.544,Omnivore,Tetraodontidae
2014,North Northeast,20,Hypoplectrus puella,4,10,1,9.868,Invertivore,Serranidae
